date,sentiment
2024-12-28,-0.9623
2024-12-22,0.04993
2024-12-01,-0.8427
2024-12-08,0.053439999999999994
2024-12-19,-0.7772
2024-12-28,-0.6293
2024-12-22,-0.8473
2024-12-12,-0.6179
2024-12-04,-0.7397
2024-12-12,0.06328
2024-12-29,0.048119999999999996
2024-12-30,-0.6584
2024-12-20,-0.9662999999999999
2024-12-21,-0.06356
2024-12-22,-0.4407
2024-12-01,0.5543
2024-12-09,-0.8987
2024-12-14,-0.04309
2024-12-29,-0.52
2024-12-24,0.07709999999999999
2024-12-14,-0.9521
2024-12-18,-0.052829999999999995
2024-12-14,0.5731
2024-12-19,-0.07215
2024-12-05,-0.9379000000000001
2024-12-06,-0.05683
2024-12-11,-0.05779
2024-12-27,-0.08253
2024-12-25,0.7831999999999999
2024-12-19,-0.9397
2024-12-26,-0.688
2024-12-28,0.08087000000000001
2024-12-23,-0.6581999999999999
2024-12-15,-0.05237
2024-12-17,-0.4987
2024-12-17,0.563
2024-12-13,-0.07953
2024-12-04,-0.7452
2024-12-20,0.07556
2024-12-20,-0.07339
2024-12-28,0.08777
2024-12-05,-0.08336
2024-12-28,-0.6198
2024-12-12,0.04925
2024-12-04,0.4686
2024-12-23,-0.8889
2024-12-11,-0.4622
2024-12-06,0.06731000000000001
2024-12-23,-0.5317000000000001
2024-12-22,-0.44770000000000004
2024-12-26,0.06559999999999999
2024-12-22,-0.5156000000000001
2024-12-21,-0.7703
2024-12-23,-0.7392
2024-12-24,0.05597
2024-12-22,0.6958
2024-12-01,0.6243
2024-12-20,-0.7164
2024-12-30,-0.06864
2024-12-20,-0.7678
2024-12-27,0.046700000000000005
2024-12-20,-0.6807
2024-12-28,-0.05243
2024-12-06,0.06586
2024-12-23,-0.08374
2024-12-24,0.08742
2024-12-07,-0.04174
2024-12-12,0.08678
2024-12-27,-0.8198000000000001
2024-12-16,0.08473
2024-12-21,-0.5102
2024-12-24,-0.8698999999999999
2024-12-20,-0.06781000000000001
2024-12-22,-0.06232
2024-12-05,-0.7986
2024-11-30,-0.06341
2024-12-11,0.05657
2024-12-15,-0.9681000000000001
2024-12-12,-0.4501
2024-12-15,0.053649999999999996
2024-12-06,-0.7966
2024-12-16,0.045759999999999995
2024-12-24,-0.7120000000000001
2024-12-12,-0.5295000000000001
2024-12-22,-0.8794
2024-12-26,-0.8227
2024-12-23,0.043859999999999996
2024-12-05,-0.8858
2024-12-24,0.05031
2024-12-06,-0.5204
2024-12-02,-0.9638
2024-12-22,-0.0474
2024-12-01,-0.7493000000000001
2024-12-11,0.04733
2024-12-02,-0.5325
2024-12-25,-0.7222
2024-12-22,0.09053
2024-12-27,0.060090000000000005
2024-12-21,-0.07643000000000001
2024-12-14,-0.06612
2024-12-15,-0.05758
2024-12-21,0.04908
2024-12-19,-0.6925
2024-12-14,-0.7391
2024-12-16,-0.7920999999999999
2024-12-27,0.0689
2024-12-20,-0.9234
2024-12-21,-0.0551
2024-12-12,0.07296
2024-12-05,-0.7985
2024-12-15,0.07898999999999999
2024-12-02,-0.048170000000000004
2024-12-14,-0.5738
2024-12-18,0.046479999999999994
2024-12-26,-0.6870999999999999
2024-12-08,-0.6537999999999999
2024-12-14,-0.7189
2024-12-22,0.06261
2024-12-27,-0.6027
2024-12-20,-0.6572
2024-12-03,-0.0443
2024-12-11,0.07404999999999999
2024-12-04,-0.5843
2024-12-11,-0.9223
2024-12-04,0.7112
2024-12-03,-0.7182
2024-11-30,-0.6496999999999999
2024-12-22,-0.8199
2024-12-08,-0.8942
2024-12-26,0.0573
2024-12-28,-0.8682
2024-12-28,-0.488
2024-12-19,-0.8556
2024-12-23,-0.047119999999999995
2024-12-02,-0.585
2024-12-20,0.0531
